28.388245	0.645884
28.409494	0.538507
28.430744	0.421543
28.451994	0.297070
28.473244	0.167322
28.494480	0.034667
28.515743	-0.098760
28.536978	-0.230252
28.558220	-0.357708
28.579496	-0.478978
28.600727	-0.591475
28.621992	-0.693624
28.643246	-0.783351
28.664494	-0.859117
28.685743	-0.919603
28.706978	-0.963686
28.728243	-0.990671
28.749493	-0.999995
28.770731	-0.991529
28.791992	-0.965393
28.813244	-0.922080
28.834492	-0.862360
28.855743	-0.787284
28.876993	-0.698198
28.898243	-0.596679
28.919468	-0.484676
28.940720	-0.363910
28.961975	-0.236643
28.983242	-0.105095
29.004494	0.028230
29.025726	0.160938
29.046993	0.290994
29.068243	0.415764
29.089493	0.533131
29.110743	0.641013
29.131992	0.737479
29.153225	0.820764
29.174475	0.889505
29.195742	0.942451
29.216974	0.978549
29.238243	0.997273
29.259493	0.998222
29.280725	0.981423
29.301992	0.947113
29.301992	0.947113
